ticker,date,mentions,ticker_type,rolling_mean_30,rolling_std_30,is_outlier
AMC,2021-01-19,435.0,meme_stock,49.43333333333333,103.86021219967212,1
AMC,2021-01-20,0.0,meme_stock,49.0,104.04442022189536,0
AMC,2021-01-20,0.0,meme_stock,40.46666666666667,96.7220451757949,0
AMC,2021-01-20,6.0,meme_stock,40.666666666666664,96.64165352166893,0
AMC,2021-01-20,13.0,meme_stock,40.43333333333333,96.70170391585604,0
AMC,2021-01-20,1.0,meme_stock,40.4,96.71558017339225,0
AMC,2021-01-20,33.0,meme_stock,41.46666666666667,96.44213320676428,0
AMC,2021-01-20,176.0,meme_stock,47.3,99.16414466028989,0
AMC,2021-01-21,0.0,meme_stock,45.86666666666667,99.53849829929204,0
AMC,2021-01-21,1.0,meme_stock,45.233333333333334,99.76893419238807,0
AMC,2021-01-21,1.0,meme_stock,45.266666666666666,99.75346622042018,0
AMC,2021-01-21,4.0,meme_stock,45.333333333333336,99.72421742099503,0
AMC,2021-01-21,1.0,meme_stock,45.2,99.78266036914846,0
AMC,2021-01-21,37.0,meme_stock,45.7,99.69994639088243,0
AMC,2021-01-21,86.0,meme_stock,48.53333333333333,99.59356485697027,0
AMC,2021-01-22,0.0,meme_stock,47.6,99.92328091573816,0
AMC,2021-01-22,18.0,meme_stock,47.233333333333334,100.01402775174311,0
AMC,2021-01-22,3.0,meme_stock,47.333333333333336,99.96666110925851,0
AMC,2021-01-22,47.0,meme_stock,48.86666666666667,99.58352354139487,0
AMC,2021-01-22,2.0,meme_stock,48.56666666666667,99.71500192646747,0
AMC,2021-01-22,67.0,meme_stock,50.4,99.52494055815082,0
AMC,2021-01-22,1117.0,meme_stock,87.6,218.21621672409984,1
AMC,2021-01-23,0.0,meme_stock,83.53333333333333,218.6893140781095,0
AMC,2021-01-23,10.0,meme_stock,73.16666666666667,214.37303666873478,0
AMC,2021-01-23,9.0,meme_stock,73.46666666666667,214.2733885891369,0
AMC,2021-01-23,12.0,meme_stock,73.76666666666667,214.17760650085899,0
AMC,2021-01-23,2.0,meme_stock,73.53333333333333,214.25439814957542,0
AMC,2021-01-23,106.0,meme_stock,75.4,214.28624105025565,0
AMC,2021-01-23,146.0,meme_stock,80.26666666666667,214.17265567009625,0
AMC,2021-01-24,0.0,meme_stock,77.76666666666667,214.67339801682917,0
AMC,2021-01-24,4.0,meme_stock,63.4,204.10352342833787,0
AMC,2021-01-24,2.0,meme_stock,63.46666666666667,204.0824264399294,0
AMC,2021-01-24,3.0,meme_stock,63.56666666666667,204.05098810622417,0
AMC,2021-01-24,0.0,meme_stock,63.36666666666667,204.11228879413804,0
AMC,2021-01-24,5.0,meme_stock,63.1,204.18557313351516,0
AMC,2021-01-24,59.0,meme_stock,65.03333333333333,203.85161664601878,0
AMC,2021-01-25,0.0,meme_stock,63.93333333333333,204.11929124282025,0
AMC,2021-01-25,0.0,meme_stock,58.06666666666667,203.3149303901222,0
AMC,2021-01-25,0.0,meme_stock,58.06666666666667,203.3149303901222,0
AMC,2021-01-25,0.0,meme_stock,58.03333333333333,203.32469079051242,0
AMC,2021-01-25,0.0,meme_stock,58.0,203.3344450695065,0
AMC,2021-01-25,0.0,meme_stock,57.86666666666667,203.37238366302742,0
AMC,2021-01-25,0.0,meme_stock,57.833333333333336,203.3821073968785,0
AMC,2021-01-26,0.0,meme_stock,56.6,203.62484097493845,0
AMC,2021-01-26,0.0,meme_stock,53.733333333333334,203.80195480320887,0
AMC,2021-01-26,0.0,meme_stock,53.733333333333334,203.80195480320887,0
AMC,2021-01-26,0.0,meme_stock,53.13333333333333,203.93723397726777,0
AMC,2021-01-26,0.0,meme_stock,53.03333333333333,203.96339822647582,0
AMC,2021-01-26,0.0,meme_stock,51.46666666666667,204.19171744041032,0
AMC,2021-01-26,0.0,meme_stock,51.4,204.2087505301951,0
AMC,2021-01-27,41.0,meme_stock,50.53333333333333,204.1954326439347,0
AMC,2021-01-27,181.0,meme_stock,19.333333333333332,45.3509938554621,1
AMC,2021-01-27,364.0,meme_stock,31.466666666666665,77.38160403919113,1
AMC,2021-01-27,627.0,meme_stock,52.03333333333333,133.2820404212457,1
AMC,2021-01-27,386.0,meme_stock,64.6,146.22882399006443,0
AMC,2021-01-27,783.0,meme_stock,90.3,195.96096550078542,1
AMC,2021-01-27,36933.0,meme_stock,1321.3333333333333,6728.803435839162,1
AMC,2021-01-28,76.0,meme_stock,1320.3333333333333,6728.992507123153,0
AMC,2021-01-28,254.0,meme_stock,1323.9333333333334,6728.37143759906,0
AMC,2021-01-28,306.0,meme_stock,1334.1333333333334,6726.52687823948,0
AMC,2021-01-28,2146.0,meme_stock,1405.5333333333333,6723.288618204499,0
AMC,2021-01-28,870.0,meme_stock,1434.4666666666667,6718.906575315368,0
AMC,2021-01-28,6756.0,meme_stock,1659.5666666666666,6782.118937950421,0
AMC,2021-01-28,46637.0,meme_stock,3214.133333333333,10637.655956904759,1
AMC,2021-01-29,26.0,meme_stock,3214.8333333333335,10637.438190049634,0
AMC,2021-01-29,182.0,meme_stock,3218.9333333333334,10636.203522625572,0
AMC,2021-01-29,200.0,meme_stock,3225.6,10634.178841245159,0
AMC,2021-01-29,8778.0,meme_stock,3518.2,10663.09012079228,0
AMC,2021-01-29,1235.0,meme_stock,3559.366666666667,10651.416721322305,0
AMC,2021-01-29,1061.0,meme_stock,3594.733333333333,10640.9470797492,0
AMC,2021-01-29,35495.0,meme_stock,4777.9,12100.685778087125,0
AMC,2021-01-30,25.0,meme_stock,4778.733333333334,12100.346250199316,0
AMC,2021-01-30,144.0,meme_stock,4783.533333333334,12098.413648458025,0
AMC,2021-01-30,146.0,meme_stock,4788.4,12096.452294385525,0
AMC,2021-01-30,538.0,meme_stock,4806.333333333333,12089.505370028752,0
AMC,2021-01-30,990.0,meme_stock,4839.333333333333,12077.278399549705,0
AMC,2021-01-30,961.0,meme_stock,4871.366666666667,12065.26860807738,0
AMC,2021-01-30,28175.0,meme_stock,5810.533333333334,12750.143452156713,0
AMC,2021-01-31,42.0,meme_stock,5811.933333333333,12749.485728460968,0
AMC,2021-01-31,117.0,meme_stock,5815.833333333333,12747.664348835622,0
AMC,2021-01-31,289.0,meme_stock,5824.1,12743.87017042663,0
AMC,2021-01-31,532.0,meme_stock,5835.8,12738.670718829288,0
AMC,2021-01-31,318.0,meme_stock,5834.266666666666,12739.354812151401,0
AMC,2021-01-31,751.0,meme_stock,5838.4,12737.627033916971,0
AMC,2021-01-31,23456.0,meme_stock,6607.4,13088.65982602418,0
AMC,2021-02-01,15.0,meme_stock,6581.8,13101.189610107933,0
AMC,2021-02-01,154.0,meme_stock,5355.833333333333,11821.408618683525,0
AMC,2021-02-01,132.0,meme_stock,5357.7,11820.550544824833,0
AMC,2021-02-01,615.0,meme_stock,5369.733333333334,11815.358423892925,0
AMC,2021-02-01,443.0,meme_stock,5374.3,11813.360096474056,0
AMC,2021-02-01,840.0,meme_stock,5330.766666666666,11828.064124939388,0
AMC,2021-02-01,45521.0,meme_stock,6819.133333333333,13878.896512165595,0
AMC,2021-02-02,22.0,meme_stock,6594.666666666667,13934.29750362537,0
AMC,2021-02-02,127.0,meme_stock,5044.333333333333,11740.162441845496,0
AMC,2021-02-02,77.0,meme_stock,5046.033333333334,11739.414387918352,0
AMC,2021-02-02,229.0,meme_stock,5047.6,11738.745998938142,0
AMC,2021-02-02,476.0,meme_stock,5056.8,11734.923317557961,0
AMC,2021-02-02,1501.0,meme_stock,4814.233333333334,11730.560675912486,0
AMC,2021-02-02,33606.0,meme_stock,5893.266666666666,12827.50424279215,0
AMC,2021-02-03,22.0,meme_stock,5858.633333333333,12842.394871414497,0
AMC,2021-02-03,76.0,meme_stock,4678.0,11591.009955698577,0
AMC,2021-02-03,37.0,meme_stock,4678.4,11590.844051857604,0
AMC,2021-02-03,64.0,meme_stock,4675.733333333334,11591.932390551909,0
AMC,2021-02-03,141.0,meme_stock,4675.566666666667,11591.999799752903,0
AMC,2021-02-03,560.0,meme_stock,4676.3,11591.72971576927,0
AMC,2021-02-03,14436.0,meme_stock,5124.5,11703.689626750634,0
AMC,2021-02-04,11.0,meme_stock,5092.833333333333,11716.621323876883,0
AMC,2021-02-04,74.0,meme_stock,4156.133333333333,10902.668615853941,0
AMC,2021-02-04,0.0,meme_stock,4154.733333333334,10903.217807011217,0
AMC,2021-02-04,0.0,meme_stock,4150.833333333333,10904.73269631865,0
AMC,2021-02-04,0.0,meme_stock,4141.2,10908.388952766016,0
AMC,2021-02-04,528.0,meme_stock,4141.066666666667,10908.434613616213,0
AMC,2021-02-04,11277.0,meme_stock,4506.366666666667,10959.371377905334,0
AMC,2021-02-05,4.0,meme_stock,4481.466666666666,10969.04222937833,0
AMC,2021-02-05,97.0,meme_stock,3702.8333333333335,10389.44967539048,0
AMC,2021-02-05,0.0,meme_stock,3702.3333333333335,10389.63363442,0
AMC,2021-02-05,0.0,meme_stock,3697.2,10391.485136299389,0
AMC,2021-02-05,0.0,meme_stock,3692.8,10393.074605318881,0
AMC,2021-02-05,380.0,meme_stock,3684.9666666666667,10395.562619274844,0
AMC,2021-02-05,8721.0,meme_stock,3960.9,10416.3847237798,0
AMC,2021-02-06,9.0,meme_stock,3933.2,10426.070653365323,0
AMC,2021-02-06,71.0,meme_stock,2418.2,6870.477217777532,0
AMC,2021-02-06,0.0,meme_stock,2417.4666666666667,6870.742969077401,0
AMC,2021-02-06,0.0,meme_stock,2413.233333333333,6872.241840127244,0
AMC,2021-02-06,0.0,meme_stock,2410.6666666666665,6873.15878960515,0
AMC,2021-02-06,162.0,meme_stock,2408.4333333333334,6873.902980480418,0
AMC,2021-02-06,2143.0,meme_stock,2464.0,6864.474387794725,0
AMC,2021-02-07,9.0,meme_stock,2414.266666666667,6877.085148035717,0
AMC,2021-02-07,24.0,meme_stock,1294.8666666666666,3556.1125591484647,0
AMC,2021-02-07,10.0,meme_stock,1294.4666666666667,3556.261343072243,0
AMC,2021-02-07,4.0,meme_stock,1292.0666666666666,3557.1361876474975,0
AMC,2021-02-07,12.0,meme_stock,1291.2333333333333,3557.4432671302975,0
AMC,2021-02-07,77.0,meme_stock,1291.6666666666667,3557.28941105768,0
AMC,2021-02-07,1327.0,meme_stock,1331.2,3550.644714647648,0
AMC,2021-02-08,9.0,meme_stock,1312.8333333333333,3556.192278686378,0
AMC,2021-02-08,32.0,meme_stock,832.7,2554.6157839190582,0
AMC,2021-02-08,24.0,meme_stock,833.1333333333333,2554.4726931854243,0
AMC,2021-02-08,42.0,meme_stock,832.0666666666667,2554.8072730245153,0
AMC,2021-02-08,80.0,meme_stock,834.7333333333333,2553.950434716503,0
AMC,2021-02-08,399.0,meme_stock,848.0333333333333,2550.490141986031,0
AMC,2021-02-08,2379.0,meme_stock,927.3333333333334,2560.179429775145,0
AMC,2021-02-09,9.0,meme_stock,910.0333333333333,2564.7204120438023,0
AMC,2021-02-09,26.0,meme_stock,535.0,1659.2889004548074,0
AMC,2021-02-09,14.0,meme_stock,535.3333333333334,1659.1795507446761,0
AMC,2021-02-09,23.0,meme_stock,532.8666666666667,1659.9085295391706,0
AMC,2021-02-09,26.0,meme_stock,533.7333333333333,1659.6274807054606,0
AMC,2021-02-09,167.0,meme_stock,539.3,1658.0548460210543,0
AMC,2021-02-09,3904.0,meme_stock,669.4333333333333,1764.0817809515427,0
AMC,2021-02-10,7.0,meme_stock,657.0,1767.5032068449,0
AMC,2021-02-10,21.0,meme_stock,367.0,899.2594654531064,0
AMC,2021-02-10,34.0,meme_stock,367.8333333333333,898.9277936302947,0
AMC,2021-02-10,73.0,meme_stock,367.9,898.9050945264619,0
AMC,2021-02-10,49.0,meme_stock,369.53333333333336,898.2578438416771,0
AMC,2021-02-10,91.0,meme_stock,372.56666666666666,897.1198621848403,0
AMC,2021-02-10,2297.0,meme_stock,449.1333333333333,960.0406145623763,0
AMC,2021-02-11,5.0,meme_stock,443.9,962.0855345873249,0
AMC,2021-02-11,41.0,meme_stock,373.8333333333333,909.1632410357806,0
AMC,2021-02-11,20.0,meme_stock,374.2,909.0132353651819,0
AMC,2021-02-11,58.0,meme_stock,375.3333333333333,908.582652696891,0
AMC,2021-02-11,45.0,meme_stock,376.5,908.1197228529909,0
AMC,2021-02-11,93.0,meme_stock,379.46666666666664,907.0055595516388,0
AMC,2021-02-11,1068.0,meme_stock,414.6666666666667,912.725903386528,0
AMC,2021-02-12,8.0,meme_stock,412.3666666666667,913.692564432348,0
AMC,2021-02-12,19.0,meme_stock,368.76666666666665,899.6425222365838,0
AMC,2021-02-12,25.0,meme_stock,369.3,899.4266046996216,0
AMC,2021-02-12,24.0,meme_stock,369.03333333333336,899.531237437893,0
AMC,2021-02-12,57.0,meme_stock,370.1333333333333,899.1148418587499,0
AMC,2021-02-12,91.0,meme_stock,371.76666666666665,898.5425242114043,0
AMC,2021-02-12,825.0,meme_stock,396.6,900.4936041053222,0
AMC,2021-02-13,4.0,meme_stock,383.43333333333334,903.3405698060844,0
AMC,2021-02-13,19.0,meme_stock,304.76666666666665,822.7282906464293,0
AMC,2021-02-13,25.0,meme_stock,305.3,822.5351119222437,0
AMC,2021-02-13,28.0,meme_stock,305.3666666666667,822.5117747122774,0
AMC,2021-02-13,41.0,meme_stock,306.26666666666665,822.1966764179688,0
AMC,2021-02-13,11.0,meme_stock,305.8666666666667,822.3421443042798,0
AMC,2021-02-13,331.0,meme_stock,316.03333333333336,820.6464433954378,0
AMC,2021-02-14,5.0,meme_stock,310.6333333333333,822.1924635549435,0
AMC,2021-02-14,16.0,meme_stock,181.03333333333333,465.1530325368974,0
AMC,2021-02-14,30.0,meme_stock,181.8,464.8751704899306,0
AMC,2021-02-14,4.0,meme_stock,181.23333333333332,465.08825142042275,0
AMC,2021-02-14,31.0,meme_stock,181.13333333333333,465.1213214616934,0
AMC,2021-02-14,22.0,meme_stock,179.43333333333334,465.62310371453293,0
AMC,2021-02-14,214.0,meme_stock,184.93333333333334,465.0033691635409,0
AMC,2021-02-15,5.0,meme_stock,182.06666666666666,465.86670680126747,0
AMC,2021-02-15,7.0,meme_stock,105.73333333333333,240.46104184210296,0
AMC,2021-02-15,9.0,meme_stock,105.86666666666666,240.40436242168275,0
AMC,2021-02-15,3.0,meme_stock,104.6,240.85760566568783,0
AMC,2021-02-15,22.0,meme_stock,104.66666666666667,240.83365747923207,0
AMC,2021-02-15,52.0,meme_stock,104.46666666666667,240.8762356888941,0
AMC,2021-02-15,422.0,meme_stock,117.03333333333333,247.41232976481103,0
AMC,2021-02-16,1.0,meme_stock,113.96666666666667,248.28910892205238,0
AMC,2021-02-16,11.0,meme_stock,78.73333333333333,171.29907971952227,0
AMC,2021-02-16,0.0,meme_stock,78.46666666666667,171.41917434594328,0
AMC,2021-02-16,16.0,meme_stock,78.36666666666666,171.45593247747587,0
AMC,2021-02-16,8.0,meme_stock,77.8,171.6663564334784,0
AMC,2021-02-16,25.0,meme_stock,77.83333333333333,171.65564633781145,0
AMC,2021-02-16,488.0,meme_stock,92.2,187.18558005204846,0
AMC,2021-02-17,2.0,meme_stock,89.23333333333333,187.90912758564062,0
AMC,2021-02-17,6.0,meme_stock,61.93333333333333,126.92678675328526,0
AMC,2021-02-17,4.0,meme_stock,61.93333333333333,126.92678675328526,0
AMC,2021-02-17,11.0,meme_stock,61.666666666666664,127.02846092576705,0
AMC,2021-02-17,8.0,meme_stock,61.1,127.23541851328028,0
AMC,2021-02-17,62.0,meme_stock,62.233333333333334,127.08175032033303,0
AMC,2021-02-17,347.0,meme_stock,72.43333333333334,137.19648214424186,0
AMC,2021-02-18,2.0,meme_stock,72.13333333333334,137.34520649530523,0
AMC,2021-02-18,16.0,meme_stock,61.63333333333333,128.63728298912525,0
AMC,2021-02-18,12.0,meme_stock,61.86666666666667,128.5373240668739,0
AMC,2021-02-18,29.0,meme_stock,62.3,128.39920238274627,0
AMC,2021-02-18,14.0,meme_stock,61.766666666666666,128.57110828319523,0
AMC,2021-02-18,100.0,meme_stock,64.96666666666667,128.27811470689497,0
AMC,2021-02-18,1099.0,meme_stock,100.56666666666666,227.97862624180354,1
AMC,2021-02-19,5.0,meme_stock,100.0,228.2016652001283,0
AMC,2021-02-19,30.0,meme_stock,93.86666666666666,227.50365413282844,0
AMC,2021-02-19,9.0,meme_stock,94.0,227.45094203936424,0
AMC,2021-02-19,23.0,meme_stock,94.53333333333333,227.25858480578364,0
AMC,2021-02-19,12.0,meme_stock,94.63333333333334,227.22030678661494,0
AMC,2021-02-19,35.0,meme_stock,95.7,226.8501176155314,0
AMC,2021-02-19,576.0,meme_stock,114.16666666666667,242.6430730922513,0
AMC,2021-02-20,0.0,meme_stock,112.43333333333334,243.28735433992574,0
AMC,2021-02-20,6.0,meme_stock,98.56666666666666,236.80352445754212,0
AMC,2021-02-20,10.0,meme_stock,98.86666666666666,236.68132705142605,0
AMC,2021-02-20,12.0,meme_stock,98.9,236.66859558894268,0
AMC,2021-02-20,19.0,meme_stock,99.53333333333333,236.42010144640312,0
AMC,2021-02-20,33.0,meme_stock,100.1,236.23327891953954,0
AMC,2021-02-20,454.0,meme_stock,114.96666666666667,244.13894903700432,0
AMC,2021-02-21,1.0,meme_stock,114.16666666666667,244.48299896254662,0
AMC,2021-02-21,7.0,meme_stock,98.13333333333334,234.69771215771465,0
AMC,2021-02-21,17.0,meme_stock,98.63333333333334,234.50174373808696,0
AMC,2021-02-21,10.0,meme_stock,98.76666666666667,234.44838904660494,0
AMC,2021-02-21,33.0,meme_stock,99.73333333333333,234.10371019389726,0
AMC,2021-02-21,47.0,meme_stock,100.93333333333334,233.7251455840222,0
AMC,2021-02-21,754.0,meme_stock,125.8,261.5276605666992,0
AMC,2021-02-22,4.0,meme_stock,123.86666666666666,262.2290040686269,0
AMC,2021-02-22,15.0,meme_stock,112.8,259.478708182601,0
