date,Open,High,Low,Close,Volume,ticker,returns_1d,returns_3d,returns_5d,returns_10d,vol_5d,vol_10d,vol_20d,price_sma_10,price_sma_20,price_ratio_sma10,price_ratio_sma20,rsi_14,volume_sma_10,volume_ratio,turnover,y1d,y5d,direction_1d,direction_5d,alpha_1d,alpha_5d,ticker_type
2021-06-26,0.23767299950122833,0.2551270127296448,0.23097200691699982,0.24478399753570557,2649457302,DOGE,0.023272673964783924,0.0528891134531051,0.3147181232184677,-0.22894737265680523,0.10891493875384384,0.17304209965842385,0.123907032551112,0.251683896780014,0.2884654998779297,0.9725850587479605,0.8485728714154418,38.264879202536044,3470175811.4,0.7634936804343376,0.937015290847033,0.077276070123641,-0.0009604556745041043,1.0,-1.0,0.003528795644331506,-0.04311614025547062,crypto
2021-06-27,0.24604499340057373,0.2668910026550293,0.24089400470256805,0.2644500136375427,2167521670,DOGE,0.077276070123641,0.006327429594771228,0.3252165616464116,-0.1475524371374879,0.10910835380080895,0.17591388613734762,0.12363160761381901,0.24747929871082305,0.28513550013303757,1.0685742808191394,0.9274538369096675,39.81143661406671,3574851334.2,0.6063249817590135,0.7786401632718621,-0.029132709137867994,-0.07531709318087657,-1.0,-1.0,-0.02289944668211225,-0.053357524195973394,crypto
2021-06-28,0.2649179995059967,0.26698198914527893,0.2507619857788086,0.2568570077419281,1932994784,DOGE,-0.029132709137867994,0.07141603495055698,0.1010324744388782,-0.13326266722708624,0.08592708587357711,0.17571306768623957,0.12369577419011797,0.243817800283432,0.28159400075674057,1.0534793089074643,0.9121536930888599,37.20629785348184,3583529453.7,0.5394108821972092,0.7200704275957157,0.022755831203955475,-0.04151868378551155,1.0,-1.0,-0.01802928992018441,-0.04829732527770926,crypto
2021-06-29,0.2570610046386719,0.27494001388549805,0.2529880106449127,0.26276901364326477,2192562738,DOGE,0.022755831203955475,0.07089919218972854,-4.944833914119484e-05,-0.08944645652535108,0.06472520100124066,0.17604477166010515,0.12321249303039028,0.24135910272598265,0.27756590098142625,1.0887056285653705,0.94669054344989,38.924827856331284,3702460901.7,0.592190652707035,0.8316616495990977,-0.03309499737538988,-0.06398235313601133,-1.0,-1.0,-0.009769794409537388,-0.0476797915149873,crypto
2021-06-30,0.26341700553894043,0.2635380029678345,0.23826800286769867,0.2542150020599365,2047763830,DOGE,-0.03309499737538988,-0.039471875309302344,0.06107686877912268,-0.09981836577016351,0.0453567884500884,0.17616548123877593,0.1229941131722633,0.23869060277938842,0.2739591017365456,1.0650398427913672,0.9279304846911197,40.577731489056426,3710886904.7,0.5518259873148972,0.7777150547284523,-0.03876465048884287,-0.0931082082893109,-1.0,-1.0,0.004053595112031724,-0.055456093372471885,crypto
2021-07-01,0.2538279891014099,0.26009199023246765,0.2386769950389862,0.2445490062236786,2463946548,DOGE,-0.03876465048884287,-0.049103816660277216,-0.0009604556745041043,0.31375766754396334,0.04983955781562271,0.08650695421321751,0.12312064637748887,0.24527640342712403,0.27021860182285307,0.9970343775704393,0.9050043356526482,39.41247421367631,3393258342.8,0.7261299609645506,0.9247220860721901,0.0029194326172685353,-0.04229282074166153,1.0,-1.0,-0.006712588296171285,-0.06185116150515874,crypto
2021-07-02,0.2439820021390915,0.2479970008134842,0.2388480007648468,0.2452639937400818,1321470954,DOGE,0.0029194326172685353,-0.06894021524696414,-0.07531709318087657,0.24989946846553485,0.026638833289284878,0.08595849263031104,0.12314987545889836,0.2506997033953667,0.26687760204076766,0.9783178456868276,0.9190130301853349,41.39874094300382,2926120403.8,0.451611954273609,0.4986083750762803,0.004665700257497027,-0.09012677900117655,1.0,-1.0,-0.017839247763848105,-0.08889527220093268,crypto
2021-07-03,0.24510599672794342,0.25021401047706604,0.24245400726795197,0.24641099572181702,917015819,DOGE,0.004665700257497027,-0.031179517614077248,-0.04151868378551155,0.05951379065336646,0.026463826526154293,0.06179471037739646,0.12264698759758488,0.2521234035491943,0.2629790514707565,0.9773428101201137,0.9369985721057258,42.56273158132694,2507954496.6,0.36564292543711857,0.3497488489156232,0.0002921618534556903,-0.1714021443393322,1.0,-1.0,-0.017411756157462467,-0.11835391097977903,crypto
2021-07-04,0.24642500281333923,0.25256699323654175,0.24342499673366547,0.2464829981327057,973511519,DOGE,0.0002921618534556903,0.007877294728221308,-0.06398235313601133,-0.06403180147515271,0.021269731312849594,0.04591750342935469,0.12238606512495669,0.2504935026168823,0.25869895070791243,0.9839895867865663,0.9527792728119747,43.60005253658026,2220840842.6,0.4383526727022379,0.3758860028708184,-0.06222085252868945,-0.11428386323431733,-1.0,-1.0,-0.01754609626702197,-0.07114907531171924,crypto
2021-07-05,0.2464189976453781,0.2464189976453781,0.22783799469470978,0.23161399364471436,1267949362,DOGE,-0.06222085252868945,-0.05726299041773668,-0.0931082082893109,-0.03203133951018842,0.0302930773073578,0.03982871516336724,0.1228357380805203,0.2497396022081375,0.25386060029268265,0.9274219691103819,0.9123668398234323,64.57571941616388,1793419452.6,0.7070010086942,0.49357469278048866,0.012050737058806505,-0.07947006514681591,1.0,-1.0,-0.002341473020655127,-0.072765832252292,crypto
2021-07-06,0.23121599853038788,0.24190999567508698,0.22984200716018677,0.2344219982624054,1265920169,DOGE,0.012050737058806505,-0.0498779536164272,-0.04229282074166153,-0.04325327641616583,0.03036978523157701,0.03915220719374791,0.1224771272115685,0.2487034022808075,0.2501936495304108,0.9425765635394197,0.9369622238709605,62.612706381656814,1655065739.3,0.7648760644005678,0.49399434406251624,-0.044914525642246475,-0.08251138022674787,-1.0,-1.0,-0.03375669899194522,-0.08265718992663719,crypto
2021-07-07,0.23430100083351135,0.23785099387168884,0.22257600724697113,0.22412599623203278,1148903688,DOGE,-0.044914525642246475,-0.09508464111212936,-0.09012677900117655,-0.1654438721820533,0.0332838407697398,0.028463814574156695,0.12265032921124332,0.2446710005402565,0.24607514962553978,0.9160300801367615,0.9108030476587834,47.1494572118798,1553203941.1,0.7396991841176574,0.44808553196914874,-0.07660966508065864,-0.07443955011194123,-1.0,-1.0,-0.04729788654269446,-0.053562260114300805,crypto
2021-07-08,0.22438299655914307,0.22493000328540802,0.20298700034618378,0.20759700238704681,1789637577,DOGE,-0.07660966508065864,-0.10947345366409855,-0.1714021443393322,-0.21292082812484395,0.03881802574906591,0.034181971015254144,0.12326878522661319,0.23974500000476837,0.24178140014410018,0.8659075366865538,0.8586144437219749,28.288500418646905,1538868220.4,1.1629570052040044,0.6987499568996026,0.05741044295847057,-0.03726635481489122,1.0,-1.0,0.029793079510597332,-0.03191875692941434,crypto
2021-07-09,0.20707300305366516,0.22913900017738342,0.19660699367523193,0.21986399590969086,3045790264,DOGE,0.05741044295847057,-0.06411374776443449,-0.11428386323431733,-0.17826621637032886,0.056095474042100746,0.04034495549402208,0.12438686278809155,0.23545449823141099,0.23840680047869683,0.933785498094849,0.9222219981486522,41.66601962999804,1624190973.0,1.8752660953251092,1.1436040258108817,-0.02740705444118803,-0.10816214322010559,-1.0,-1.0,-0.01916285320759473,-0.07886978172318632,crypto
2021-07-10,0.2198459953069687,0.2276809960603714,0.21074500679969788,0.213919997215271,1264519098,DOGE,-0.02740705444118803,-0.04660627656337604,-0.07947006514681591,-0.172578273436127,0.05199899759620736,0.0401453816769288,0.12440977628256136,0.23142499774694442,0.23505780026316642,0.9243599407925044,0.9100740199889987,36.70091098446421,1545866499.8,0.8180001948186342,0.4811026885596418,0.00900942197887455,-0.14585183556339237,1.0,-1.0,-0.012232830695000323,-0.09255420694322399,crypto
2021-07-11,0.21388700604438782,0.21874499320983887,0.21093100309371948,0.21585600078105927,719870047,DOGE,0.00900942197887455,0.039012810496157145,-0.08251138022674787,-0.12480420096840958,0.05160669797196313,0.04014425899875355,0.06938525459381263,0.22855569720268248,0.23691605031490326,0.9444350039090859,0.9111075441876924,25.28481559004321,1371458849.7,0.5248936540512813,0.30216695678523214,-0.03684269552743982,-0.22511325486628692,-1.0,-1.0,-0.004661769179608817,-0.13920684271375744,crypto
2021-07-12,0.21601000428199768,0.21896499395370483,0.20450599491596222,0.2080480009317398,973602708,DOGE,-0.03684269552743982,-0.05524032798975325,-0.07443955011194123,-0.16456632911311794,0.05061237731906164,0.04041770251883795,0.06874482681310654,0.2248340979218483,0.23776690065860748,0.9253400745471299,0.8750082553772321,25.229639822455923,1336672025.1,0.7283781583796984,0.45679104682619276,-0.03943646978360864,-0.11135036076198539,-1.0,-1.0,-0.025654383357808,-0.0611680441746332,crypto
2021-07-13,0.2080090045928955,0.20806199312210083,0.1981630027294159,0.2000029981136322,1035890377,DOGE,-0.03943646978360864,-0.06726974333217386,-0.03726635481489122,-0.2086684991542236,0.04111915125798082,0.04026265970137877,0.05259232433491167,0.2201932981610298,0.23615835085511208,0.9083064733758054,0.8469020781583035,18.821523898912048,1348559480.9,0.7681458561313652,0.5372159328573314,-0.013485345446743787,-0.09304623731001678,-1.0,-1.0,-0.01715794528317463,-0.06497521026164081,crypto
2021-07-14,0.19997799396514893,0.2044830024242401,0.18775199353694916,0.1973239928483963,1319171299,DOGE,-0.013485345446743787,-0.0897645107577922,-0.10816214322010559,-0.2224460064544231,0.01991846114087114,0.03968982062962487,0.04255525439889096,0.21527739763259887,0.2328854501247406,0.9166033918022245,0.8473006482058175,19.988177299629214,1383125458.9,0.9537611288343555,0.7320663894392965,-0.06509674678447482,-0.12834669771047047,-1.0,-1.0,-0.03284727842763241,-0.06533056783695276,crypto
2021-07-15,0.19774900376796722,0.20083999633789062,0.18078599870204926,0.18488800525665283,1044558931,DOGE,-0.06509674678447482,-0.11801856201482719,-0.14585183556339237,-0.22532190071020847,0.028101060671318602,0.04002071046042882,0.0401050701666406,0.21060479879379274,0.23017220050096512,0.877890752326495,0.8032594937800822,19.420606562004707,1360786415.8,0.7676141669785178,0.6623276822003138,-0.07025199732402,-0.07925113561936371,-1.0,-1.0,-0.05888546646553378,-0.015145918368476022,crypto
2021-07-16,0.18523800373077393,0.18832199275493622,0.1716119945049286,0.17234499752521515,1144730187,DOGE,-0.07025199732402,-0.14883408955523852,-0.22511325486628692,-0.30762463509303495,0.023087918762724133,0.04057741919744242,0.041109232703691594,0.2043970987200737,0.2265502505004406,0.8431871029698196,0.7607362920346008,16.666823335991268,1348667417.6,0.848786121812809,0.762204981071899,0.0769201985768617,0.099360949866359,1.0,1.0,0.07337702935951541,0.07766546390182835,crypto
2021-07-17,0.17211799323558807,0.20493699610233307,0.16922999918460846,0.1861249953508377,2393120423,DOGE,0.0769201985768617,-0.05842854553163304,-0.11135036076198539,-0.1857899108739268,0.05988938896308493,0.05241887635757718,0.04106608545211716,0.20059699863195418,0.22263399958610536,0.927855334926177,0.8360133479022034,25.295053655389836,1473089091.1,1.6245591916052986,1.5815523464099526,-0.021132346331640035,0.027440091709646744,-1.0,1.0,-0.02946154944481561,0.003003986080292783,crypto
2021-07-18,0.1868409961462021,0.19578799605369568,0.18088600039482117,0.18223300576210022,1424484163,DOGE,-0.021132346331640035,-0.01446414507879826,-0.09304623731001678,-0.13031259212490817,0.059132386783445685,0.0483745049893149,0.04098632950001588,0.19806059896945954,0.21890279948711394,0.9200871183379593,0.8324836694143222,24.469929451821685,1436573749.7,0.9915844301745561,0.9574941654480497,-0.04878580584719748,0.0665024657204673,-1.0,1.0,-0.017513302858486596,0.011891620932384335,crypto
2021-07-19,0.18181799352169037,0.1839500069618225,0.17071199417114258,0.17355599999427795,1084816777,DOGE,-0.04878580584719748,0.007002046398024264,-0.12834669771047047,-0.23650884093057623,0.060460115923731766,0.042491076803021846,0.0404373938075819,0.19342979937791824,0.2144421488046646,0.8972557514532115,0.809337161382253,25.73637697000737,1240476401.0,0.8745162553076251,0.7573771299564499,-0.01600118469336806,0.12832139945823498,-1.0,1.0,0.017337371040844346,0.021489807324771265,crypto
2021-07-20,0.17376300692558289,0.1788949966430664,0.16072799265384674,0.17080099880695343,1809479230,DOGE,-0.01600118469336806,-0.0859193368722055,-0.07925113561936371,-0.22510297118275624,0.05629960124849554,0.04253211096685751,0.040343023523425274,0.1891178995370865,0.21027144864201547,0.9031455997821027,0.8122881157191246,23.3996984803274,1294972414.2,1.3973110238937783,1.2739048462640146,0.10836008816170271,0.14708077678219234,1.0,1.0,0.0339259158047706,-0.023467990883142525,crypto
2021-07-21,0.17052699625492096,0.21421000361442566,0.16871899366378784,0.19034899771213531,4433688120,DOGE,0.10836008816170271,0.043573097621137244,0.099360949866359,-0.1257523049999281,0.06849593931226694,0.059092520427192326,0.04916750769939925,0.1865671992301941,0.2075614482164383,1.0202704360549202,0.917072988976477,36.89177882912776,1666354221.5,2.6607116679003173,2.918999962198859,0.00499934042014945,0.07131260115996485,1.0,1.0,-0.0012844484620201544,-0.07949742284004979,crypto
2021-07-22,0.19047999382019043,0.19640399515628815,0.18666400015354156,0.19130299985408783,1629442360,DOGE,0.00499934042014945,0.09735824388848417,0.027440091709646744,-0.08391026905233882,0.060619673394191866,0.05866308116021344,0.04920408622003716,0.1848926991224289,0.20486339852213858,1.0346703832119097,0.9338076066009159,42.80706873737175,1731938186.7,0.9408201588907202,1.0620067376000772,0.01793002767918052,0.0735272003754631,1.0,1.0,-0.020573914592724056,-0.12494188823041814,crypto
2021-07-23,0.1913589984178543,0.19953100383281708,0.1835400015115738,0.19476400315761566,1447257649,DOGE,0.01793002767918052,0.13128945626103275,0.0665024657204673,-0.02654377158954966,0.05882169068038625,0.058091977557332475,0.049534840170851004,0.18436879962682723,0.20228104889392853,1.0563826610133,0.9628386061006899,37.985605825229975,1773074913.9,0.8162416814169783,0.9272435307676217,0.013033127890570196,0.053131777823637455,1.0,1.0,-0.007915116466099662,-0.12166849502679475,crypto
2021-07-24,0.1948229968547821,0.20436899363994598,0.1913439929485321,0.19731900095939636,1695867808,DOGE,0.013033127890570196,0.03596249598990023,0.12832139945823498,-2.5298252235676777e-05,0.04801305037706955,0.05814786296494308,0.04977932937785714,0.18436830043792723,0.19982284903526307,1.0702436399896702,0.9874696608122886,41.78729595292443,1810744564.8,0.9365582760632567,1.0619516733091032,0.002758192630589303,0.03632802603772666,1.0,1.0,-0.027620427167069434,-0.11783687615663196,crypto
2021-07-25,0.19717299938201904,0.20045100152492523,0.19169700145721436,0.19786399602890015,1256116971,DOGE,0.002758192630589303,0.03372134820034009,0.14708077678219234,0.06782964116282846,0.04455139468370659,0.05347948821032639,0.04836936157815755,0.18566589951515197,0.19813534915447234,1.065699175484579,0.9986304658571519,40.97493645426853,1831900368.8,0.6856906589427835,0.7868714069033704,0.032591912539475236,0.05389751335292298,1.0,1.0,-0.022103516152136682,-0.12406099969639534,crypto
2021-07-26,0.1980299949645996,0.2327670007944107,0.19706299901008606,0.20441900193691254,4863225852,DOGE,0.032591912539475236,0.04838323306063481,0.07131260115996485,0.1706735510263237,0.011927748032979526,0.04644534480697231,0.04902831124592962,0.1888732999563217,0.1966351993381977,1.0823075680055672,1.0395849910133703,48.15646484052692,2203749935.3,2.2067956867973595,2.7379811372838425,0.0072139396356476985,0.01887474577688901,1.0,1.0,-0.046728913852388504,-0.08985579320566682,crypto
2021-07-27,0.20383599400520325,0.20929299294948578,0.19535000622272491,0.20589900016784668,2229903212,DOGE,0.0072139396356476985,0.042564044805712305,0.0735272003754631,0.10096729208510967,0.011532343547741722,0.04142377358072347,0.0482779742842202,0.1908507004380226,0.1957238495349884,1.078848543365503,1.0519872803290604,53.2092326858752,2187428214.2,1.019417779072368,1.2183541428810412,-0.0024653948726451364,-0.0071258861276315855,-1.0,-1.0,-0.017300521389100647,-0.021435527866437286,crypto
2021-07-28,0.20611099898815155,0.21374599635601044,0.20201100409030914,0.2053920030593872,2076707890,DOGE,-0.0024653948726451364,0.03734045730247787,0.053131777823637455,0.11963424354410455,0.01353906150906582,0.040264496980265185,0.04517543177399175,0.1931666001677513,0.1956135995686054,1.063289424160383,1.0499883623242274,54.49782093250564,2252650586.9,0.9218952562269656,1.1258235881171164,-0.0037706238953406006,-0.008763057366195377,-1.0,-1.0,-0.004083497595936912,0.011287676876263062,crypto
2021-07-29,0.20559099316596985,0.2063550055027008,0.20071600377559662,0.20461900532245636,1169322798,DOGE,-0.0037706238953406006,0.000977920867662031,0.03632802603772666,0.16464942549596143,0.014817489631460432,0.034873616415861376,0.0430674772300935,0.19627290070056916,0.1948513500392437,1.0425229595736187,1.0501287534381745,62.644024667653014,2261101189.0,0.5171474871131917,0.6678834142298701,0.020327679945785628,-0.0432034427377441,1.0,-1.0,-0.033844550706832774,0.004282656410442551,crypto
2021-07-30,0.20502300560474396,0.2106429934501648,0.19653500616550446,0.20882099866867065,1523981522,DOGE,0.020327679945785628,0.01409166117779996,0.05389751335292298,0.20097829013511512,0.015546668834017594,0.03295521334364145,0.043000918601394635,0.2000749006867409,0.19459640011191368,1.0437141188220487,1.0730979532436176,76.17244242542307,2232551418.2,0.6826187784865058,0.8640517226289796,-0.002430855036558732,-0.035737667469005446,-1.0,-1.0,0.012101690338591821,0.024977497693323233,crypto
2021-07-31,0.208637997508049,0.21434499323368073,0.20489700138568878,0.20831400156021118,1349212924,DOGE,-0.002430855036558732,0.014126201013886364,0.01887474577688901,0.09018734693685368,0.010249501500849658,0.011852176004307246,0.042933913158056995,0.20187140107154847,0.19421930015087127,1.0319143794240537,1.0725710647623126,69.66727483617858,1924103898.6,0.7012162518779276,0.7515547480957234,-0.018786692268872897,-0.035871005450993275,-1.0,-1.0,0.02169135148684103,-0.01752674303506184,crypto
2021-08-01,0.2077530026435852,0.21761099994182587,0.20138899981975555,0.2044370025396347,1711494501,DOGE,-0.018786692268872897,-0.0008898673596459336,-0.0071258861276315855,0.06640131424783133,0.01398395116204536,0.01477488630326395,0.042343562123029185,0.20318480134010314,0.19403875023126602,1.0061628684393356,1.0535885347435783,69.68579303194386,1932309112.7,0.8857250062897765,0.9341588387226198,-0.0041025661112089285,0.001226985349182995,-1.0,1.0,0.015422683353599701,-0.06744493661701573,crypto
2021-08-02,0.20427900552749634,0.2099590003490448,0.20218800008296967,0.20360000431537628,1181469976,DOGE,-0.0041025661112089285,-0.025320113416640488,-0.008763057366195377,0.04436872045744189,0.014033476520171348,0.014545238478129423,0.0413760707901403,0.2040684014558792,0.19421860054135323,0.9977047052009951,1.0483033228942742,80.93748820406213,1905730345.4,0.6199565320727563,0.642311779354588,-0.03821100926688932,0.24583496063965474,-1.0,1.0,-0.01108851806175742,0.11781897774987146,crypto
2021-08-03,0.20343099534511566,0.20507700741291046,0.19374999403953552,0.19596700370311737,1121632377,DOGE,-0.03821100926688932,-0.061100267646971074,-0.0432034427377441,-0.0068754167000176225,0.021654492718630743,0.01939766786691529,0.042189633037365795,0.2039332017302513,0.19415075108408927,0.9609372188562455,1.009354857546966,73.54868827689832,1848306802.3,0.6068431797168418,0.6130727691253788,0.027793455214524282,0.2028800930908477,1.0,1.0,-0.013149709423952091,0.06489314289802223,crypto
2021-08-04,0.19631199538707733,0.2031099945306778,0.1944500058889389,0.20148999989032745,1095300718,DOGE,0.027793455214524282,-0.014520120163573895,-0.035737667469005446,0.018159845883917353,0.024252840648272853,0.021403642809053373,0.03972729321046729,0.20429580211639403,0.19498085081577302,0.9862659819878824,1.033383529958563,64.13510533551732,1832225177.0,0.5977980936783077,0.5978510857825203,-0.002564193018546566,0.24293548410294968,-1.0,1.0,-0.030402550389793254,0.08892898645853228,crypto
2021-08-05,0.20157499611377716,0.20251299440860748,0.19468499720096588,0.2009740024805069,1139204754,DOGE,-0.002564193018546566,-0.012981747070911532,-0.035871005450993275,-0.01699625967410445,0.024246430234581277,0.01847363396933057,0.03572335573090656,0.20395130217075347,0.1964123010635376,0.9854019088941443,1.0232251309733071,62.40795503992279,1459823067.2,0.7803717995668071,0.6219091325449847,0.018311298531303376,0.24716429378087673,1.0,1.0,-0.02822684209511286,0.13797029490031423,crypto
2021-08-06,0.20095999538898468,0.21175600588321686,0.19861699640750885,0.20468799769878387,1332579279,DOGE,0.018311298531303376,0.043540560727281165,0.001226985349182995,-0.005898900778448773,0.02545076654927348,0.019379676291249454,0.031949406547693,0.2038302019238472,0.1973404511809349,1.0042083840708609,1.0372328454398447,62.65042115644408,1370090673.9,0.9726212318537846,0.74916216661984,0.2405054091792628,0.25923489611609224,1.0,1.0,0.20068659772048686,0.19639027728960473,crypto
2021-08-07,0.20484599471092224,0.2619900107383728,0.20377199351787567,0.26034098863601685,6343062404,DOGE,0.2405054091792628,0.2562525146920197,0.24583496063965474,0.23707190327345917,0.10992079238210528,0.07859890536547531,0.061078353031452454,0.20932510048151015,0.20124585032463074,1.2437160571625425,1.2936464936596677,84.13163359546466,1796726125.3,3.530344616623692,3.1328586371772045,-0.08116587681569636,0.013657521438691155,-1.0,1.0,-0.06401435291360662,0.016523467615180063,crypto
2021-08-08,0.26195600628852844,0.28137901425361633,0.23534800112247467,0.2400449961423874,6984782653,DOGE,-0.08116587681569636,0.17765083089486988,0.2028800930908477,0.1596766503531034,0.1197007099621134,0.0851432901655468,0.06332505002963068,0.21286769956350327,0.2045703001320362,1.127672242592994,1.1734107834199523,68.8185447612706,2378272110.8,2.9369148388366995,3.011088869826926,0.06784884622662626,0.17798666116385167,1.0,1.0,0.010886134136557937,0.09069160371933338,crypto
2021-08-09,0.2401220053434372,0.26626500487327576,0.23140999674797058,0.2568970024585724,4607903346,DOGE,0.06784884622662626,0.22718837859019275,0.24293548410294968,0.20719781663394404,0.1199714197116358,0.086725134027793,0.06385328114780328,0.21767529994249343,0.20887510031461715,1.1801844422699348,1.2299072607104555,71.44235421132379,2686664293.2,1.7151020161553843,1.8734300816780403,0.0016646166593804984,0.13188294121236427,1.0,1.0,0.018638758051988717,0.11622833961588741,crypto
2021-08-10,0.2563660144805908,0.2627910077571869,0.24535199999809265,0.2573249936103821,3424415504,DOGE,0.0016646166593804984,-0.011652413929689538,0.24716429378087673,0.21129328832988328,0.11953477978868245,0.08661325911719656,0.06048675758965936,0.22257639914751054,0.2122239001095295,1.1561198518619318,1.21251656141262,71.1947169505411,2894184551.2,1.1832056468479708,1.4214240345623734,0.03038190086651887,0.2828350603152202,1.0,1.0,0.030193140294177603,0.25126727581256103,crypto
2021-08-11,0.257423996925354,0.28248199820518494,0.2563819885253906,0.26526299118995667,4732068476,DOGE,0.03038190086651887,0.0998953637525257,0.25923489611609224,0.26046188146527505,0.11886915276266102,0.08548377116133005,0.06053051721090473,0.22865899801254272,0.21592189967632294,1.1600811404561744,1.2285136041670546,73.25105819358727,3196241948.7,1.4805100965290388,1.8453822217412934,-0.00507196549813829,0.1898311565402863,-1.0,1.0,0.020819788046062215,0.1808604395311336,crypto
2021-08-12,0.26485300064086914,0.2941420078277588,0.25277501344680786,0.26392099261283875,5264857508,DOGE,-0.00507196549813829,0.02697455202776114,0.013657521438691155,0.2594924820783457,0.05501276124245081,0.08552230009191644,0.06071701470509497,0.23469109684228898,0.2193797491490841,1.1245462489367122,1.2030326118819916,72.92875249427283,3604580701.9,1.4606019238866967,1.9109111855236303,0.08316326290946416,0.12627093217130186,1.0,1.0,0.010153783190546689,0.12027766065253605,crypto
2021-08-13,0.2642489969730377,0.28718799352645874,0.26190701127052307,0.2868080139160156,3565092106,DOGE,0.08316326290946416,0.1084731982778448,0.17798666116385167,0.3808667542546992,0.03916407666625751,0.08400417169636265,0.06258212834955364,0.2437751978635788,0.22385419979691507,1.1765266377776413,1.2812268618422773,76.34643374070407,3848926674.8,0.9262561766483253,1.251516940750232,0.02174512627513887,0.05735576631016601,1.0,1.0,0.03642287003311197,0.12200700786030558,crypto
2021-08-14,0.2868010103702545,0.29845601320266724,0.27715399861335754,0.29311299324035645,4677579997,DOGE,0.02174512627513887,0.0998364236864648,0.13188294121236427,0.37481842531531373,0.034863707708753876,0.08410822748733625,0.062471490686440555,0.2529374971985817,0.22861664965748787,1.1588356668613387,1.282115688771997,77.56776982365196,4207154602.7,1.1118155710270543,1.5490266112168074,0.15261673576223644,0.07879777273956205,1.0,1.0,0.15367769424866234,0.08688541719937917,crypto
2021-08-15,0.2940860092639923,0.34872201085090637,0.28706300258636475,0.34144100546836853,8046171669,DOGE,0.15261673576223644,0.25752512494683955,0.2828350603152202,0.5299993540960968,0.06251099366264558,0.0900074021584365,0.06918460371479218,0.26698419749736785,0.23546774983406066,1.2788809550113345,1.450054224873638,84.55299780938203,4897851294.2,1.6427962356734307,2.531168226498528,-0.06262200290841505,-0.0417143837164015,-1.0,-1.0,-0.04021369598724982,-0.08928560472686356,crypto
2021-08-16,0.34016498923301697,0.35095301270484924,0.31082800030708313,0.3207150101661682,6681324187,DOGE,-0.06262200290841505,0.11173985912896034,0.1898311565402863,0.4490660526563784,0.0827963062774876,0.09685160651082181,0.07187412435150843,0.2785868987441063,0.24120855033397676,1.1512207200409605,1.3296170874627247,76.84388067019815,5432725785.0,1.2298290860634704,1.9642817728115967,-0.0686321898671227,-0.01229175688374632,-1.0,-1.0,-0.03976299083253533,-0.07344258357990655,crypto
2021-08-17,0.31963101029396057,0.339462012052536,0.2957629859447479,0.29944199323654175,5699700481,DOGE,-0.0686321898671227,0.021362542986698763,0.12627093217130186,0.13992845360999284,0.09503140260083405,0.07416023458767089,0.0745405567316322,0.28249699920415877,0.24591104984283446,1.0599829169163562,1.2176841725002587,72.3217160962262,5368389592.7,1.0617151349727898,1.5909583893199029,0.014248097048328294,0.050534492552076093,1.0,1.0,0.011883130398316212,-0.047959008575935186,crypto
2021-08-18,0.2992030084133148,0.3242270052433014,0.28201600909233093,0.3037390112876892,6347995770,DOGE,0.014248097048328294,-0.11700609572720938,0.05735576631016601,0.2353424274740175,0.08936118112658564,0.0662756563764431,0.07436143875000827,0.28886640071868896,0.2508670501410961,1.0514861213765179,1.210756897395876,72.17453659882815,5304710904.4,1.1966713897141212,1.6524820522031967,0.043187132704534906,0.04561211738930673,1.0,1.0,0.0013012793721855556,-0.0550577637719739,crypto
2021-08-19,0.3033759891986847,0.31901800632476807,0.2940880060195923,0.3171440064907074,3760495939,DOGE,0.043187132704534906,-0.011196960114259434,0.07879777273956205,0.21068071395192614,0.09048491541678826,0.06488776262295531,0.07454622092220205,0.2948911011219025,0.25628320053219794,1.0754614340146058,1.237474816266247,73.85969646913057,5219970163.7,0.7204056385514854,0.9512254447828361,0.03210457930627289,-0.09383279858095102,1.0,-1.0,-0.022493327677580388,-0.11477193207893263,crypto
2021-08-20,0.3175710141658783,0.33322298526763916,0.31414198875427246,0.32749098539352417,3512291078,DOGE,0.03210457930627289,0.08953980905913617,-0.0417143837164015,0.24112067659881856,0.05334490483078268,0.06458968524678534,0.07437728873477378,0.3019077003002167,0.2622420497238636,1.0847387630983492,1.2488118733756335,74.55303576375297,5228757721.1,0.6717257263281844,0.8647829715538529,-0.033199376075759866,-0.11393309911908622,-1.0,-1.0,-0.0243706748402928,-0.10623444758364399,crypto
2021-08-21,0.3273949921131134,0.32935601472854614,0.31543299555778503,0.3167969882488251,2600396651,DOGE,-0.033199376075759866,0.04209233593504799,-0.01229175688374632,0.1775393996565398,0.047120057601538576,0.06698878833172399,0.07486780031161752,0.30706110000610354,0.26786004900932314,1.0317066806656006,1.1826959243100812,63.76183452285162,5015590538.6,0.5184627076288104,0.6333292002781694,-0.005805940431300288,-0.1638880935115573,-1.0,-1.0,-0.014279415828563994,-0.12291584575920683,crypto
2021-08-22,0.31708499789237976,0.3215410113334656,0.30654600262641907,0.3149630129337311,2237836352,DOGE,-0.005805940431300288,-0.006900737200787195,0.050534492552076093,0.17680542472337782,0.030512297692008323,0.06701697296749139,0.07489989943824982,0.31216530203819276,0.2734281994402409,1.0089622737609576,1.1519039132705398,70.06847448853694,4712888423.0,0.4748332977880049,0.5381051178899099,0.009325721885558932,-0.06740374750887253,1.0,-1.0,0.004784375202277502,-0.06205745466152513,crypto
